Model,MSO58
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,MATH1
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09
Record Length,6250,,Record Length,6250,,Record Length,6250,,Record Length,6250
Zero Index,1262.00000000,,Zero Index,1262.00000000,,Zero Index,1262.00000000,,Zero Index,1262.00000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,A,,Vertical Units,J
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,,
yPosition,-1.000000,,yPosition,-1.800000,,yPosition,-1.820000,,,

TIME,CH1,CH2,CH3,,TIME,MATH1
3.55520000e-06,1.55906250e+01,1.15398438e+03,4.47609375e+02,,3.55520000e-06,1.65098059e+00
3.55680000e-06,1.56062500e+01,1.15250000e+03,4.49187500e+02,,3.55680000e-06,1.65180802e+00
3.55840000e-06,1.56750000e+01,1.15367188e+03,4.48015625e+02,,3.55840000e-06,1.65263569e+00
3.56000000e-06,1.55890625e+01,1.15132812e+03,4.48281250e+02,,3.56000000e-06,1.65346205e+00
3.56160000e-06,1.56328125e+01,1.15101562e+03,4.48234375e+02,,3.56160000e-06,1.65428770e+00
3.56320000e-06,1.56734375e+01,1.15000000e+03,4.48375000e+02,,3.56320000e-06,1.65511298e+00
3.56480000e-06,1.55906250e+01,1.15375000e+03,4.48703125e+02,,3.56480000e-06,1.65593970e+00
3.56640000e-06,1.56343750e+01,1.15296875e+03,4.49406250e+02,,3.56640000e-06,1.65676832e+00
3.56800000e-06,1.56531250e+01,1.15187500e+03,4.48875000e+02,,3.56800000e-06,1.65759647e+00
3.56960000e-06,1.55921875e+01,1.15140625e+03,4.48750000e+02,,3.56960000e-06,1.65842342e+00
3.57120000e-06,1.56515625e+01,1.15398438e+03,4.48125000e+02,,3.57120000e-06,1.65925050e+00
3.57280000e-06,1.55484375e+01,1.15273438e+03,4.48078125e+02,,3.57280000e-06,1.66007745e+00
3.57440000e-06,1.55796875e+01,1.15078125e+03,4.48234375e+02,,3.57440000e-06,1.66090333e+00
3.57600000e-06,1.55546875e+01,1.15304688e+03,4.49562500e+02,,3.57600000e-06,1.66173065e+00
3.57760000e-06,1.56015625e+01,1.15054688e+03,4.48000000e+02,,3.57760000e-06,1.66255772e+00
3.57920000e-06,1.55421875e+01,1.14445312e+03,4.48937500e+02,,3.57920000e-06,1.66338110e+00
3.58080000e-06,1.55421875e+01,1.15007812e+03,4.48250000e+02,,3.58080000e-06,1.66420460e+00
3.58240000e-06,1.56000000e+01,1.15335938e+03,4.48906250e+02,,3.58240000e-06,1.66503119e+00
3.58400000e-06,1.54953125e+01,1.15390625e+03,4.48609375e+02,,3.58400000e-06,1.66585946e+00
3.58560000e-06,1.55234375e+01,1.15484375e+03,4.48015625e+02,,3.58560000e-06,1.66668749e+00
3.58720000e-06,1.55812500e+01,1.15390625e+03,4.48718750e+02,,3.58720000e-06,1.66751564e+00
3.58880000e-06,1.55125000e+01,1.15367188e+03,4.48250000e+02,,3.58880000e-06,1.66834354e+00
3.59040000e-06,1.55375000e+01,1.15148438e+03,4.48328125e+02,,3.59040000e-06,1.66917026e+00
3.59200000e-06,1.55687500e+01,1.15320312e+03,4.48328125e+02,,3.59200000e-06,1.66999686e+00
3.59360000e-06,1.55062500e+01,1.15390625e+03,4.48421875e+02,,3.59360000e-06,1.67082441e+00
3.59520000e-06,1.55593750e+01,1.15718750e+03,4.47484375e+02,,3.59520000e-06,1.67165267e+00
3.59680000e-06,1.54812500e+01,1.15570312e+03,4.47187500e+02,,3.59680000e-06,1.67248034e+00
3.59840000e-06,1.55953125e+01,1.15468750e+03,4.47609375e+02,,3.59840000e-06,1.67330730e+00
3.60000000e-06,1.55796875e+01,1.14750000e+03,4.47906250e+02,,3.60000000e-06,1.67413199e+00
3.60160000e-06,1.55625000e+01,1.15101562e+03,4.47281250e+02,,3.60160000e-06,1.67495501e+00
3.60320000e-06,1.55765625e+01,1.15140625e+03,4.47734375e+02,,3.60320000e-06,1.67577934e+00
3.60480000e-06,1.55390625e+01,1.15203125e+03,4.47859375e+02,,3.60480000e-06,1.67660451e+00
3.60640000e-06,1.55890625e+01,1.15335938e+03,4.47468750e+02,,3.60640000e-06,1.67743015e+00
3.60800000e-06,1.56062500e+01,1.15023438e+03,4.48062500e+02,,3.60800000e-06,1.67825532e+00
3.60960000e-06,1.56031250e+01,1.15304688e+03,4.46625000e+02,,3.60960000e-06,1.67907965e+00
3.61120000e-06,1.56312500e+01,1.15617188e+03,4.47687500e+02,,3.61120000e-06,1.67990577e+00
3.61280000e-06,1.56468750e+01,1.15234375e+03,4.47734375e+02,,3.61280000e-06,1.68073261e+00
3.61440000e-06,1.56312500e+01,1.15304688e+03,4.47203125e+02,,3.61440000e-06,1.68155789e+00
3.61600000e-06,1.56078125e+01,1.15406250e+03,4.47562500e+02,,3.61600000e-06,1.68238366e+00
3.61760000e-06,1.56281250e+01,1.15500000e+03,4.46656250e+02,,3.61760000e-06,1.68320954e+00
3.61920000e-06,1.56218750e+01,1.15929688e+03,4.47828125e+02,,3.61920000e-06,1.68403757e+00
3.62080000e-06,1.55890625e+01,1.15281250e+03,4.47234375e+02,,3.62080000e-06,1.68486536e+00
3.62240000e-06,1.55453125e+01,1.15546875e+03,4.48296875e+02,,3.62240000e-06,1.68569219e+00
3.62400000e-06,1.55578125e+01,1.15867188e+03,4.48265625e+02,,3.62400000e-06,1.68652213e+00
3.62560000e-06,1.55140625e+01,1.15343750e+03,4.47687500e+02,,3.62560000e-06,1.68735075e+00
3.62720000e-06,1.55312500e+01,1.15085938e+03,4.48140625e+02,,3.62720000e-06,1.68817639e+00
3.62880000e-06,1.55593750e+01,1.15656250e+03,4.48296875e+02,,3.62880000e-06,1.68900383e+00
3.63040000e-06,1.56062500e+01,1.15609375e+03,4.47234375e+02,,3.63040000e-06,1.68983221e+00
3.63200000e-06,1.55703125e+01,1.15242188e+03,4.48203125e+02,,3.63200000e-06,1.69065905e+00
3.63360000e-06,1.55625000e+01,1.15242188e+03,4.48000000e+02,,3.63360000e-06,1.69148529e+00
3.63520000e-06,1.55906250e+01,1.15226562e+03,4.47968750e+02,,3.63520000e-06,1.69231129e+00
3.63680000e-06,1.55750000e+01,1.15234375e+03,4.48234375e+02,,3.63680000e-06,1.69313741e+00
3.63840000e-06,1.55343750e+01,1.15015625e+03,4.48296875e+02,,3.63840000e-06,1.69396317e+00
3.64000000e-06,1.56640625e+01,1.15078125e+03,4.48000000e+02,,3.64000000e-06,1.69478810e+00
3.64160000e-06,1.56750000e+01,1.14937500e+03,4.47937500e+02,,3.64160000e-06,1.69561243e+00
3.64320000e-06,1.56000000e+01,1.15406250e+03,4.47578125e+02,,3.64320000e-06,1.69643748e+00
3.64480000e-06,1.55718750e+01,1.14851562e+03,4.47312500e+02,,3.64480000e-06,1.69726169e+00
3.64640000e-06,1.55156250e+01,1.14757812e+03,4.48171875e+02,,3.64640000e-06,1.69808412e+00
3.64800000e-06,1.55750000e+01,1.15242188e+03,4.48234375e+02,,3.64800000e-06,1.69890881e+00
3.64960000e-06,1.55937500e+01,1.15273438e+03,4.48234375e+02,,3.64960000e-06,1.69973540e+00
3.65120000e-06,1.55593750e+01,1.14734375e+03,4.47859375e+02,,3.65120000e-06,1.70055985e+00
3.65280000e-06,1.55765625e+01,1.15015625e+03,4.48000000e+02,,3.65280000e-06,1.70138311e+00
3.65440000e-06,1.54968750e+01,1.15335938e+03,4.48312500e+02,,3.65440000e-06,1.70220900e+00
3.65600000e-06,1.55781250e+01,1.15312500e+03,4.48281250e+02,,3.65600000e-06,1.70303619e+00
3.65760000e-06,1.55843750e+01,1.15117188e+03,4.48843750e+02,,3.65760000e-06,1.70386314e+00
3.65920000e-06,1.55296875e+01,1.14968750e+03,4.47937500e+02,,3.65920000e-06,1.70468855e+00
3.66080000e-06,1.55359375e+01,1.15273438e+03,4.47875000e+02,,3.66080000e-06,1.70551360e+00
3.66240000e-06,1.56062500e+01,1.15023438e+03,4.48000000e+02,,3.66240000e-06,1.70633888e+00
3.66400000e-06,1.56015625e+01,1.14406250e+03,4.47578125e+02,,3.66400000e-06,1.70716083e+00
3.66560000e-06,1.55640625e+01,1.15179688e+03,4.47500000e+02,,3.66560000e-06,1.70798278e+00
3.66720000e-06,1.55859375e+01,1.14687500e+03,4.47750000e+02,,3.66720000e-06,1.70880592e+00
3.66880000e-06,1.55250000e+01,1.15257812e+03,4.47671875e+02,,3.66880000e-06,1.70962954e+00
3.67040000e-06,1.55359375e+01,1.15000000e+03,4.47281250e+02,,3.67040000e-06,1.71045387e+00
3.67200000e-06,1.54484375e+01,1.15031250e+03,4.48734375e+02,,3.67200000e-06,1.71127832e+00
3.67360000e-06,1.55250000e+01,1.15062500e+03,4.48406250e+02,,3.67360000e-06,1.71210408e+00
3.67520000e-06,1.55406250e+01,1.15351562e+03,4.48328125e+02,,3.67520000e-06,1.71293056e+00
3.67680000e-06,1.54859375e+01,1.15359375e+03,4.47953125e+02,,3.67680000e-06,1.71375763e+00
3.67840000e-06,1.55640625e+01,1.15054688e+03,4.47968750e+02,,3.67840000e-06,1.71458340e+00
3.68000000e-06,1.55734375e+01,1.15312500e+03,4.48078125e+02,,3.68000000e-06,1.71540904e+00
3.68160000e-06,1.55531250e+01,1.15296875e+03,4.47078125e+02,,3.68160000e-06,1.71623480e+00
3.68320000e-06,1.54390625e+01,1.15226562e+03,4.47625000e+02,,3.68320000e-06,1.71705985e+00
3.68480000e-06,1.54843750e+01,1.15328125e+03,4.47328125e+02,,3.68480000e-06,1.71788514e+00
3.68640000e-06,1.55875000e+01,1.15039062e+03,4.47031250e+02,,3.68640000e-06,1.71870923e+00
3.68800000e-06,1.55906250e+01,1.14828125e+03,4.47093750e+02,,3.68800000e-06,1.71953130e+00
3.68960000e-06,1.55000000e+01,1.15195312e+03,4.47375000e+02,,3.68960000e-06,1.72035432e+00
3.69120000e-06,1.55343750e+01,1.15125000e+03,4.46140625e+02,,3.69120000e-06,1.72117746e+00
3.69280000e-06,1.55250000e+01,1.14929688e+03,4.46406250e+02,,3.69280000e-06,1.72199881e+00
3.69440000e-06,1.56234375e+01,1.15648438e+03,4.46734375e+02,,3.69440000e-06,1.72282255e+00
3.69600000e-06,1.55468750e+01,1.15453125e+03,4.46468750e+02,,3.69600000e-06,1.72364819e+00
3.69760000e-06,1.55578125e+01,1.15359375e+03,4.47593750e+02,,3.69760000e-06,1.72447360e+00
3.69920000e-06,1.55515625e+01,1.15375000e+03,4.46265625e+02,,3.69920000e-06,1.72529852e+00
3.70080000e-06,1.56296875e+01,1.15250000e+03,4.46546875e+02,,3.70080000e-06,1.72612214e+00
3.70240000e-06,1.56125000e+01,1.15351562e+03,4.46812500e+02,,3.70240000e-06,1.72694623e+00
3.70400000e-06,1.54937500e+01,1.15195312e+03,4.45906250e+02,,3.70400000e-06,1.72776949e+00
3.70560000e-06,1.56531250e+01,1.14890625e+03,4.46718750e+02,,3.70560000e-06,1.72859097e+00
3.70720000e-06,1.55171875e+01,1.15140625e+03,4.46265625e+02,,3.70720000e-06,1.72941267e+00
3.70880000e-06,1.55312500e+01,1.15132812e+03,4.46453125e+02,,3.70880000e-06,1.73023498e+00
3.71040000e-06,1.55687500e+01,1.14898438e+03,4.47312500e+02,,3.71040000e-06,1.73105741e+00
3.71200000e-06,1.56140625e+01,1.15421875e+03,4.47015625e+02,,3.71200000e-06,1.73188138e+00
3.71360000e-06,1.55671875e+01,1.15179688e+03,4.47203125e+02,,3.71360000e-06,1.73270619e+00
3.71520000e-06,1.55890625e+01,1.15210938e+03,4.47421875e+02,,3.71520000e-06,1.73353064e+00
3.71680000e-06,1.56546875e+01,1.15148438e+03,4.47859375e+02,,3.71680000e-06,1.73435557e+00
3.71840000e-06,1.55859375e+01,1.14937500e+03,4.47046875e+02,,3.71840000e-06,1.73517919e+00
3.72000000e-06,1.56203125e+01,1.15406250e+03,4.48296875e+02,,3.72000000e-06,1.73600411e+00
3.72160000e-06,1.56343750e+01,1.15492188e+03,4.47390625e+02,,3.72160000e-06,1.73683131e+00
3.72320000e-06,1.54984375e+01,1.15328125e+03,4.47390625e+02,,3.72320000e-06,1.73765743e+00
3.72480000e-06,1.56312500e+01,1.15156250e+03,4.48078125e+02,,3.72480000e-06,1.73848295e+00
3.72640000e-06,1.56203125e+01,1.15578125e+03,4.48515625e+02,,3.72640000e-06,1.73931050e+00
3.72800000e-06,1.56421875e+01,1.15179688e+03,4.47421875e+02,,3.72800000e-06,1.74013746e+00
3.72960000e-06,1.55656250e+01,1.15132812e+03,4.47703125e+02,,3.72960000e-06,1.74096215e+00
3.73120000e-06,1.56156250e+01,1.15671875e+03,4.47484375e+02,,3.73120000e-06,1.74178863e+00
3.73280000e-06,1.55562500e+01,1.15359375e+03,4.47750000e+02,,3.73280000e-06,1.74261594e+00
3.73440000e-06,1.56109375e+01,1.15679688e+03,4.47265625e+02,,3.73440000e-06,1.74344301e+00
3.73600000e-06,1.55546875e+01,1.15265625e+03,4.47468750e+02,,3.73600000e-06,1.74426961e+00
3.73760000e-06,1.55390625e+01,1.15257812e+03,4.46906250e+02,,3.73760000e-06,1.74509430e+00
3.73920000e-06,1.54750000e+01,1.15445312e+03,4.47171875e+02,,3.73920000e-06,1.74591935e+00
3.74080000e-06,1.55875000e+01,1.15632812e+03,4.48515625e+02,,3.74080000e-06,1.74674726e+00
3.74240000e-06,1.55109375e+01,1.15437500e+03,4.47859375e+02,,3.74240000e-06,1.74757576e+00
3.74400000e-06,1.55640625e+01,1.15257812e+03,4.47171875e+02,,3.74400000e-06,1.74840164e+00
3.74560000e-06,1.54734375e+01,1.15148438e+03,4.47843750e+02,,3.74560000e-06,1.74922645e+00
3.74720000e-06,1.55218750e+01,1.15523438e+03,4.46734375e+02,,3.74720000e-06,1.75005186e+00
3.74880000e-06,1.55109375e+01,1.15429688e+03,4.47125000e+02,,3.74880000e-06,1.75087762e+00
3.75040000e-06,1.55546875e+01,1.14914062e+03,4.47593750e+02,,3.75040000e-06,1.75170195e+00
3.75200000e-06,1.56156250e+01,1.15609375e+03,4.46890625e+02,,3.75200000e-06,1.75252676e+00
3.75360000e-06,1.54984375e+01,1.15726562e+03,4.47250000e+02,,3.75360000e-06,1.75335419e+00
3.75520000e-06,1.55296875e+01,1.15648438e+03,4.47890625e+02,,3.75520000e-06,1.75418270e+00
3.75680000e-06,1.55281250e+01,1.15359375e+03,4.47546875e+02,,3.75680000e-06,1.75501013e+00
3.75840000e-06,1.55734375e+01,1.15406250e+03,4.47093750e+02,,3.75840000e-06,1.75583589e+00
3.76000000e-06,1.55093750e+01,1.15460938e+03,4.47500000e+02,,3.76000000e-06,1.75666201e+00
3.76160000e-06,1.55921875e+01,1.15617188e+03,4.47031250e+02,,3.76160000e-06,1.75748885e+00
3.76320000e-06,1.55734375e+01,1.15226562e+03,4.47031250e+02,,3.76320000e-06,1.75831437e+00
3.76480000e-06,1.55187500e+01,1.15054688e+03,4.47859375e+02,,3.76480000e-06,1.75913870e+00
3.76640000e-06,1.55937500e+01,1.15562500e+03,4.47984375e+02,,3.76640000e-06,1.75996506e+00
3.76800000e-06,1.55984375e+01,1.15265625e+03,4.47531250e+02,,3.76800000e-06,1.76079190e+00
3.76960000e-06,1.55843750e+01,1.15304688e+03,4.47062500e+02,,3.76960000e-06,1.76161695e+00
3.77120000e-06,1.55625000e+01,1.15453125e+03,4.47859375e+02,,3.77120000e-06,1.76244295e+00
3.77280000e-06,1.56046875e+01,1.15429688e+03,4.47312500e+02,,3.77280000e-06,1.76326966e+00
3.77440000e-06,1.55421875e+01,1.15320312e+03,4.47062500e+02,,3.77440000e-06,1.76409519e+00
3.77600000e-06,1.55968750e+01,1.15296875e+03,4.47453125e+02,,3.77600000e-06,1.76492035e+00
3.77760000e-06,1.55265625e+01,1.15195312e+03,4.46734375e+02,,3.77760000e-06,1.76574481e+00
3.77920000e-06,1.54921875e+01,1.15195312e+03,4.46640625e+02,,3.77920000e-06,1.76656806e+00
3.78080000e-06,1.55640625e+01,1.15554688e+03,4.46843750e+02,,3.78080000e-06,1.76739275e+00
3.78240000e-06,1.56546875e+01,1.15492188e+03,4.47437500e+02,,3.78240000e-06,1.76821923e+00
3.78400000e-06,1.55375000e+01,1.15406250e+03,4.45656250e+02,,3.78400000e-06,1.76904404e+00
3.78560000e-06,1.55875000e+01,1.15171875e+03,4.47078125e+02,,3.78560000e-06,1.76986742e+00
3.78720000e-06,1.56640625e+01,1.15375000e+03,4.46968750e+02,,3.78720000e-06,1.77069187e+00
3.78880000e-06,1.55562500e+01,1.15382812e+03,4.47531250e+02,,3.78880000e-06,1.77151752e+00
3.79040000e-06,1.56234375e+01,1.15000000e+03,4.47140625e+02,,3.79040000e-06,1.77234197e+00
3.79200000e-06,1.55656250e+01,1.15390625e+03,4.47187500e+02,,3.79200000e-06,1.77316618e+00
3.79360000e-06,1.56046875e+01,1.15343750e+03,4.47265625e+02,,3.79360000e-06,1.77399170e+00
3.79520000e-06,1.56062500e+01,1.15132812e+03,4.47062500e+02,,3.79520000e-06,1.77481616e+00
3.79680000e-06,1.55859375e+01,1.15093750e+03,4.47015625e+02,,3.79680000e-06,1.77563953e+00
3.79840000e-06,1.55640625e+01,1.14968750e+03,4.46421875e+02,,3.79840000e-06,1.77646172e+00
3.80000000e-06,1.54687500e+01,1.14687500e+03,4.47046875e+02,,3.80000000e-06,1.77728248e+00
3.80160000e-06,1.55500000e+01,1.15312500e+03,4.46828125e+02,,3.80160000e-06,1.77810478e+00
3.80320000e-06,1.55781250e+01,1.15429688e+03,4.47578125e+02,,3.80320000e-06,1.77893031e+00
3.80480000e-06,1.55312500e+01,1.15289062e+03,4.46750000e+02,,3.80480000e-06,1.77975571e+00
3.80640000e-06,1.55359375e+01,1.15304688e+03,4.47140625e+02,,3.80640000e-06,1.78058016e+00
3.80800000e-06,1.54765625e+01,1.15406250e+03,4.47078125e+02,,3.80800000e-06,1.78140533e+00
3.80960000e-06,1.55593750e+01,1.15718750e+03,4.46671875e+02,,3.80960000e-06,1.78223157e+00
3.81120000e-06,1.55859375e+01,1.15640625e+03,4.46968750e+02,,3.81120000e-06,1.78305852e+00
3.81280000e-06,1.55375000e+01,1.15671875e+03,4.47625000e+02,,3.81280000e-06,1.78388619e+00
3.81440000e-06,1.55328125e+01,1.15468750e+03,4.46906250e+02,,3.81440000e-06,1.78471327e+00
3.81600000e-06,1.54468750e+01,1.15585938e+03,4.46312500e+02,,3.81600000e-06,1.78553879e+00
3.81760000e-06,1.55093750e+01,1.15476562e+03,4.47250000e+02,,3.81760000e-06,1.78636467e+00
3.81920000e-06,1.54906250e+01,1.15609375e+03,4.46609375e+02,,3.81920000e-06,1.78719091e+00
3.82080000e-06,1.55468750e+01,1.15257812e+03,4.47140625e+02,,3.82080000e-06,1.78801632e+00
3.82240000e-06,1.55390625e+01,1.15445312e+03,4.47093750e+02,,3.82240000e-06,1.78884149e+00
3.82400000e-06,1.55546875e+01,1.15484375e+03,4.46812500e+02,,3.82400000e-06,1.78966725e+00
3.82560000e-06,1.54953125e+01,1.15203125e+03,4.46312500e+02,,3.82560000e-06,1.79049134e+00
3.82720000e-06,1.55703125e+01,1.15562500e+03,4.46671875e+02,,3.82720000e-06,1.79131567e+00
3.82880000e-06,1.55609375e+01,1.15250000e+03,4.46796875e+02,,3.82880000e-06,1.79214060e+00
3.83040000e-06,1.55546875e+01,1.15375000e+03,4.47359375e+02,,3.83040000e-06,1.79296541e+00
3.83200000e-06,1.55171875e+01,1.15125000e+03,4.46984375e+02,,3.83200000e-06,1.79378998e+00
3.83360000e-06,1.55109375e+01,1.15281250e+03,4.47875000e+02,,3.83360000e-06,1.79461467e+00
3.83520000e-06,1.55953125e+01,1.15367188e+03,4.45796875e+02,,3.83520000e-06,1.79543912e+00
3.83680000e-06,1.56187500e+01,1.14773438e+03,4.45843750e+02,,3.83680000e-06,1.79625988e+00
3.83840000e-06,1.55765625e+01,1.15414062e+03,4.47046875e+02,,3.83840000e-06,1.79708207e+00
3.84000000e-06,1.56250000e+01,1.15531250e+03,4.46015625e+02,,3.84000000e-06,1.79790711e+00
3.84160000e-06,1.55656250e+01,1.15242188e+03,4.46296875e+02,,3.84160000e-06,1.79873085e+00
3.84320000e-06,1.55046875e+01,1.15328125e+03,4.47109375e+02,,3.84320000e-06,1.79955482e+00
3.84480000e-06,1.55484375e+01,1.15328125e+03,4.45484375e+02,,3.84480000e-06,1.80037832e+00
3.84640000e-06,1.55828125e+01,1.15453125e+03,4.45875000e+02,,3.84640000e-06,1.80120111e+00
3.84800000e-06,1.55156250e+01,1.15210938e+03,4.46437500e+02,,3.84800000e-06,1.80202436e+00
3.84960000e-06,1.55843750e+01,1.15023438e+03,4.47125000e+02,,3.84960000e-06,1.80284727e+00
3.85120000e-06,1.55437500e+01,1.15304688e+03,4.46312500e+02,,3.85120000e-06,1.80367041e+00
3.85280000e-06,1.55484375e+01,1.15437500e+03,4.46421875e+02,,3.85280000e-06,1.80449438e+00
3.85440000e-06,1.55281250e+01,1.15375000e+03,4.46203125e+02,,3.85440000e-06,1.80531847e+00
3.85600000e-06,1.54500000e+01,1.15101562e+03,4.45578125e+02,,3.85600000e-06,1.80614066e+00
3.85760000e-06,1.54968750e+01,1.14898438e+03,4.46781250e+02,,3.85760000e-06,1.80696166e+00
3.85920000e-06,1.55281250e+01,1.15601562e+03,4.46312500e+02,,3.85920000e-06,1.80778503e+00
3.86080000e-06,1.55531250e+01,1.15367188e+03,4.45437500e+02,,3.86080000e-06,1.80860889e+00
3.86240000e-06,1.56140625e+01,1.15078125e+03,4.47296875e+02,,3.86240000e-06,1.80943179e+00
3.86400000e-06,1.55609375e+01,1.15398438e+03,4.46343750e+02,,3.86400000e-06,1.81025565e+00
3.86560000e-06,1.55265625e+01,1.15257812e+03,4.46921875e+02,,3.86560000e-06,1.81107974e+00
3.86720000e-06,1.54796875e+01,1.15351562e+03,4.45984375e+02,,3.86720000e-06,1.81190336e+00
3.86880000e-06,1.55468750e+01,1.15671875e+03,4.46718750e+02,,3.86880000e-06,1.81272829e+00
3.87040000e-06,1.55203125e+01,1.15265625e+03,4.46750000e+02,,3.87040000e-06,1.81355357e+00
3.87200000e-06,1.55265625e+01,1.15054688e+03,4.46828125e+02,,3.87200000e-06,1.81437683e+00
3.87360000e-06,1.55296875e+01,1.15070312e+03,4.47453125e+02,,3.87360000e-06,1.81519997e+00
3.87520000e-06,1.55265625e+01,1.15328125e+03,4.45828125e+02,,3.87520000e-06,1.81602323e+00
3.87680000e-06,1.55265625e+01,1.15390625e+03,4.47218750e+02,,3.87680000e-06,1.81684744e+00
3.87840000e-06,1.55359375e+01,1.15218750e+03,4.46906250e+02,,3.87840000e-06,1.81767225e+00
3.88000000e-06,1.55125000e+01,1.15546875e+03,4.46234375e+02,,3.88000000e-06,1.81849670e+00
3.88160000e-06,1.55234375e+01,1.15617188e+03,4.47296875e+02,,3.88160000e-06,1.81932294e+00
3.88320000e-06,1.55421875e+01,1.15484375e+03,4.45437500e+02,,3.88320000e-06,1.82014823e+00
3.88480000e-06,1.55609375e+01,1.15195312e+03,4.46125000e+02,,3.88480000e-06,1.82097089e+00
3.88640000e-06,1.55125000e+01,1.15140625e+03,4.47468750e+02,,3.88640000e-06,1.82179415e+00
3.88800000e-06,1.55843750e+01,1.15156250e+03,4.46203125e+02,,3.88800000e-06,1.82261741e+00
3.88960000e-06,1.55015625e+01,1.15445312e+03,4.45687500e+02,,3.88960000e-06,1.82344007e+00
3.89120000e-06,1.55156250e+01,1.15820312e+03,4.46218750e+02,,3.89120000e-06,1.82426512e+00
3.89280000e-06,1.55187500e+01,1.15515625e+03,4.46984375e+02,,3.89280000e-06,1.82509160e+00
3.89440000e-06,1.55140625e+01,1.15375000e+03,4.46984375e+02,,3.89440000e-06,1.82591724e+00
3.89600000e-06,1.54921875e+01,1.15250000e+03,4.47125000e+02,,3.89600000e-06,1.82674205e+00
3.89760000e-06,1.55125000e+01,1.15203125e+03,4.46546875e+02,,3.89760000e-06,1.82756591e+00
3.89920000e-06,1.55359375e+01,1.15421875e+03,4.46281250e+02,,3.89920000e-06,1.82838953e+00
3.90080000e-06,1.55687500e+01,1.15617188e+03,4.46953125e+02,,3.90080000e-06,1.82921505e+00
3.90240000e-06,1.55046875e+01,1.15390625e+03,4.46671875e+02,,3.90240000e-06,1.83004081e+00
3.90400000e-06,1.55437500e+01,1.15085938e+03,4.47078125e+02,,3.90400000e-06,1.83086479e+00
3.90560000e-06,1.55906250e+01,1.15296875e+03,4.46843750e+02,,3.90560000e-06,1.83168852e+00
3.90720000e-06,1.55781250e+01,1.15382812e+03,4.46703125e+02,,3.90720000e-06,1.83251297e+00
3.90880000e-06,1.55421875e+01,1.15578125e+03,4.46125000e+02,,3.90880000e-06,1.83333778e+00
3.91040000e-06,1.56125000e+01,1.15304688e+03,4.46015625e+02,,3.91040000e-06,1.83416176e+00
3.91200000e-06,1.56296875e+01,1.15281250e+03,4.46328125e+02,,3.91200000e-06,1.83498478e+00
3.91360000e-06,1.55406250e+01,1.15203125e+03,4.45921875e+02,,3.91360000e-06,1.83580732e+00
3.91520000e-06,1.54812500e+01,1.15117188e+03,4.47218750e+02,,3.91520000e-06,1.83663011e+00
3.91680000e-06,1.56359375e+01,1.15304688e+03,4.47015625e+02,,3.91680000e-06,1.83745432e+00
3.91840000e-06,1.55187500e+01,1.14875000e+03,4.47328125e+02,,3.91840000e-06,1.83827782e+00
3.92000000e-06,1.55703125e+01,1.15453125e+03,4.46078125e+02,,3.92000000e-06,1.83910096e+00
3.92160000e-06,1.55750000e+01,1.15093750e+03,4.46500000e+02,,3.92160000e-06,1.83992410e+00
3.92320000e-06,1.54968750e+01,1.15023438e+03,4.46984375e+02,,3.92320000e-06,1.84074652e+00
3.92480000e-06,1.55703125e+01,1.15460938e+03,4.46765625e+02,,3.92480000e-06,1.84157050e+00
3.92640000e-06,1.55968750e+01,1.15125000e+03,4.46453125e+02,,3.92640000e-06,1.84239435e+00
3.92800000e-06,1.55375000e+01,1.15140625e+03,4.46328125e+02,,3.92800000e-06,1.84321666e+00
3.92960000e-06,1.55281250e+01,1.15515625e+03,4.46468750e+02,,3.92960000e-06,1.84404039e+00
3.93120000e-06,1.55406250e+01,1.15453125e+03,4.46734375e+02,,3.93120000e-06,1.84486556e+00
3.93280000e-06,1.55203125e+01,1.15843750e+03,4.46531250e+02,,3.93280000e-06,1.84569204e+00
3.93440000e-06,1.55578125e+01,1.15078125e+03,4.45921875e+02,,3.93440000e-06,1.84651637e+00
3.93600000e-06,1.54671875e+01,1.15453125e+03,4.46140625e+02,,3.93600000e-06,1.84733891e+00
3.93760000e-06,1.55593750e+01,1.15382812e+03,4.45828125e+02,,3.93760000e-06,1.84816253e+00
3.93920000e-06,1.55015625e+01,1.15828125e+03,4.44937500e+02,,3.93920000e-06,1.84898639e+00
3.94080000e-06,1.55125000e+01,1.15156250e+03,4.46328125e+02,,3.94080000e-06,1.84980989e+00
3.94240000e-06,1.55281250e+01,1.15656250e+03,4.45859375e+02,,3.94240000e-06,1.85063362e+00
3.94400000e-06,1.55656250e+01,1.14984375e+03,4.45906250e+02,,3.94400000e-06,1.85145628e+00
3.94560000e-06,1.54828125e+01,1.15281250e+03,4.46843750e+02,,3.94560000e-06,1.85227859e+00
